Resolution - Width: 295 Height: 700
Size of Image: 778 328
5737
Time in MicroSeconds : 18078754
Static Error : ,0.0030144
0.133218,0.17137
0.466264,0.191119
0.79931,0.229061
1.13236,0.246334
1.4654,0.233913
1.79845,0.226179
2.13149,0.233375
2.46454,0.233496
2.79759,0.23245
3.13063,0.220416
3.46368,0.216504
3.79672,0.212973
4.12977,0.209879
4.46282,0.207768
4.79586,0.204799
5.12891,0.208242
5.46195,0.217186
5.795,0.251429
6.12804,0.289312
6.46109,0.308073
6.79414,0.312528
7.12718,0.301186
7.46023,0.30247
7.79327,0.314692
8.12632,0.325501
8.45937,0.333225
8.79241,0.335918
9.12546,0.333574
9.4585,0.325617
9.79155,0.312068
10.1246,0.297617
10.4576,0.28524
10.7907,0.278751
11.1237,0.276741
11.4568,0.271031
11.7898,0.267821
12.1229,0.266615
12.4559,0.267167
12.789,0.266426
13.122,0.264015
13.4551,0.264538
13.7881,0.26446
14.1211,0.264387
14.4542,0.264039
14.7872,0.264063
15.1203,0.263632
15.4533,0.263753
15.7864,0.264324
16.1194,0.26245
16.4525,0.259889
16.7855,0.26139
17.1186,0.26262
17.4516,0.262174
17.7847,0.260973
18.1177,0.259172
18.4507,0.258765
18.7838,0.261419
19.1168,0.263734
19.4499,0.260082
19.7829,0.255879
20.116,0.255797
20.449,0.256242
20.7821,0.25722
21.1151,0.258092
21.4482,0.259937
21.7812,0.260867
22.1142,0.261337
22.4473,0.261826
22.7803,0.267264
23.1134,0.280901
23.4464,0.287995
23.7795,0.290528
24.1125,0.292082
24.4456,0.287312
24.7786,0.277908
25.1117,0.276199
25.4447,0.276131
25.7778,0.280489
26.1108,0.292605
26.4438,0.296407
26.7769,0.30092
27.1099,0.305293
27.443,0.317487
27.776,0.338242
28.1091,0.359627
28.4421,0.386358
28.7752,0.411366
29.1082,0.439157
29.4413,0.454102
29.7743,0.468939
30.1073,0.481031
30.4404,0.489438
30.7734,0.497942
31.1065,0.505215
31.4395,0.511937
31.7726,0.514102
32.1056,0.513094
32.4387,0.512978
32.7717,0.513157
33.1048,0.512475
33.4378,0.518402
33.7709,0.524426
34.1039,0.528436
34.4369,0.54754
34.77,0.59124
35.103,0.613516
35.4361,0.621869
35.7691,0.623685
36.1022,0.627245
36.4352,0.635835
36.7683,0.6337
37.1013,0.632358
37.4344,0.631157
37.7674,0.632416
38.1005,0.628552
38.4335,0.630378
38.7665,0.633487
39.0996,0.638015
39.4326,0.643874
39.7657,0.674247
40.0987,0.695143
40.4318,0.707952
40.7648,0.72231
41.0979,0.723719
41.4309,0.732862
41.764,0.731942
42.097,0.735477
42.43,0.738
42.7631,0.739738
43.0961,0.749351
43.4292,0.747177
43.7622,0.748184
44.0953,0.745806
44.4283,0.741278
44.7614,0.736426
45.0944,0.733956
45.4275,0.73463
45.7605,0.732334
46.0936,0.730591
46.4266,0.734262
46.7596,0.735201
47.0927,0.738276
47.4257,0.745613
47.7588,0.755433
48.0918,0.782339
48.4249,0.782765
48.7579,0.781869
49.091,0.7877
49.424,0.791898
49.7571,0.800305
50.0901,0.80323
50.4231,0.804944
50.7562,0.805361
51.0892,0.806843
51.4223,0.811341
51.7553,0.81062
52.0884,0.809535
52.4214,0.809022
52.7545,0.808697
53.0875,0.808039
53.4206,0.803419
53.7536,0.800189
54.0867,0.799099
54.4197,0.803235
54.7527,0.806843
55.0858,0.809554
55.4188,0.810969
55.7519,0.812717
56.0849,0.81261
56.418,0.813971
56.751,0.813908
57.0841,0.81384
57.4171,0.813593
57.7502,0.812785
58.0832,0.813462
58.4163,0.812973
58.7493,0.812479
59.0823,0.813225
59.4154,0.812867
59.7484,0.813792
60.0815,0.814039
60.4145,0.814896
60.7476,0.814557
61.0806,0.814857
61.4137,0.814044
61.7467,0.81368
62.0798,0.812634
62.4128,0.812354
62.7458,0.811274
63.0789,0.81124
63.4119,0.811448
63.745,0.813627
64.078,0.813036
64.4111,0.813182
64.7441,0.812484
65.0772,0.811298
65.4102,0.808862
65.7433,0.809521
66.0763,0.810155
66.4094,0.810131
66.7424,0.811341
67.0754,0.812039
67.4085,0.808358
67.7415,0.808165
68.0746,0.808741
68.4076,0.807656
68.7407,0.808039
69.0737,0.810165
69.4068,0.809966
69.7398,0.810707
70.0729,0.810814
70.4059,0.81062
70.7389,0.809627
71.072,0.809133
71.405,0.809332
71.7381,0.809317
72.0711,0.809148
72.4042,0.806785
72.7372,0.807027
73.0703,0.807259
73.4033,0.806755
73.7364,0.806654
74.0694,0.808513
74.4025,0.809041
74.7355,0.80985
75.0685,0.809133
75.4016,0.807061
75.7346,0.805927
76.0677,0.806877
76.4007,0.806518
76.7338,0.808465
77.0668,0.808751
77.3999,0.80447
77.7329,0.805477
78.066,0.809487
78.399,0.809603
78.7321,0.808751
79.0651,0.809245
79.3981,0.809598
79.7312,0.810092
80.0642,0.809656
80.3973,0.809453
80.7303,0.809753
81.0634,0.808862
81.3964,0.80877
81.7295,0.808416
82.0625,0.808053
82.3956,0.806978
82.7286,0.806048
83.0616,0.807109
83.3947,0.807269
83.7277,0.807651
84.0608,0.807927
84.3938,0.80847
84.7269,0.808354
85.0599,0.808557
85.393,0.809588
85.726,0.808562
86.0591,0.807855
86.3921,0.80755
86.7252,0.808242
87.0582,0.809249
87.3912,0.807337
87.7243,0.806
88.0573,0.807356
88.3904,0.807225
88.7234,0.807375
89.0565,0.806373
89.3895,0.806131
89.7226,0.806785
90.0556,0.806087
90.3887,0.805942
90.7217,0.808242
91.0547,0.807792
91.3878,0.807981
91.7208,0.807482
92.0539,0.80937
92.3869,0.806823
92.72,0.807797
93.053,0.808436
93.3861,0.80939
93.7191,0.811046
94.0522,0.811656
94.3852,0.812087
94.7183,0.812659
95.0513,0.814746
95.3843,0.815443
95.7174,0.816746
96.0504,0.816988
96.3835,0.821114
96.7165,0.821157
97.0496,0.820867
97.3826,0.823036
97.7157,0.823153
98.0487,0.827772
98.3818,0.829666
98.7148,0.833525
99.0479,0.835613
99.3809,0.840329
99.7139,0.845937
100.047,0.840247
100.38,0.838707
100.713,0.84338
101.046,0.84584
101.379,0.841748
101.712,0.847458
102.045,0.845162
102.378,0.848189
102.711,0.847942
103.044,0.849593
103.377,0.850073
103.71,0.85291
104.044,0.853308
104.377,0.848852
104.71,0.848499
105.043,0.854048
105.376,0.856334
105.709,0.861559
106.042,0.860479
106.375,0.839332
106.708,0.827128
107.041,0.831196
107.374,0.830266
107.707,0.837685
108.04,0.831714
108.373,0.836363
108.706,0.829584
109.039,0.825637
109.372,0.830891
109.705,0.833022
110.038,0.826557
110.371,0.811724
110.704,0.817758
111.038,0.824508
111.371,0.829395
111.704,0.825579
112.037,0.812155
112.37,0.796247
112.703,0.802969
113.036,0.803676
113.369,0.793467
113.702,0.807448
114.035,0.802581
114.368,0.800973
114.701,0.800697
115.034,0.818087
115.367,0.809356
115.7,0.75845
116.033,0.717613
116.366,0.689976
116.699,0.595288
117.032,0.533753
117.365,0.504741
117.698,0.512019
118.031,0.544029
118.365,0.592659
118.698,0.589584
119.031,0.560702
119.364,0.505487
119.697,0.461254
120.03,0.459598
120.363,0.477012
120.696,0.47907
121.029,0.476402
121.362,0.46478
121.695,0.451758
122.028,0.433826
122.361,0.427617
122.694,0.435724
123.027,0.432542
123.36,0.410058
123.693,0.37368
124.026,0.367923
124.359,0.345293
124.692,0.344257
125.025,0.371225
125.358,0.408349
125.692,0.405017
126.025,0.429797
126.358,0.45522
126.691,0.490789
127.024,0.578862
127.357,0.636199
127.69,0.656102
128.023,0.638465
128.356,0.54539
128.689,0.452295
129.022,0.343036
129.355,0.311559
129.688,0.288184
130.021,0.264199
130.354,0.240692
130.687,0.219249
131.02,0.205787
131.353,0.170455
131.686,0.137559
132.019,0.125758
132.352,0.112891
132.685,0.113356
133.019,0.113341
133.352,0.124576
133.685,0.175094
134.018,0.240155
134.351,0.360828
134.684,0.419482
135.017,0.521123
135.35,0.611705
135.683,0.609196
136.016,0.509525
136.349,0.355569
136.682,0.304344
137.015,0.260823
137.348,0.204329
137.681,0.18953
138.014,0.186271
138.347,0.164184
138.68,0.133356
139.013,0.117768
139.346,0.117361
139.679,0.118891
140.012,0.127191
140.346,0.159322
140.679,0.219632
141.012,0.326557
141.345,0.456678
141.678,0.612741
142.011,0.722799
142.344,0.794039
142.677,0.804446
143.01,0.800126
143.343,0.767007
143.676,0.608828
144.009,0.507017
144.342,0.515462
144.675,0.49354
145.008,0.412717
145.341,0.283671
145.674,0.211186
146.007,0.184828
146.34,0.158571
146.673,0.138935
147.006,0.127768
147.34,0.116508
147.673,0.109448
148.006,0.109308
148.339,0.109923
148.672,0.110179
149.005,0.109738
149.338,0.110712
149.671,0.111477
150.004,0.112266
150.337,0.113433
150.67,0.113889
151.003,0.119831
151.336,0.160847
151.669,0.203782
152.002,0.230523
152.335,0.227414
152.668,0.220688
153.001,0.192455
153.334,0.207031
153.667,0.210407
154,0.209235
154.333,0.198039
154.667,0.183671
155,0.171254
155.333,0.152799
155.666,0.13291
155.999,0.128407
156.332,0.123477
156.665,0.142068
156.998,0.148378
157.331,0.123729
157.664,0.121923
157.997,0.117908
158.33,0.117889
158.663,0.115094
158.996,0.165482
159.329,0.242906
159.662,0.309898
159.995,0.313651
160.328,0.274082
160.661,0.233976
160.994,0.195404
161.327,0.157995
161.66,0.130465
161.994,0.111937
162.327,0.165395
162.66,0.180387
162.993,0.166484
163.326,0.146533
163.659,0.132794
163.992,0.145874
164.325,0.135225
164.658,0.126746
164.991,0.124179
165.324,0.144184
165.657,0.128145
165.99,0.123574
166.323,0.121007
166.656,0.118024
166.989,0.119956
167.322,0.161225
167.655,0.202058
167.988,0.223177
168.321,0.247889
168.654,0.230155
168.987,0.208886
169.321,0.187269
169.654,0.166891
169.987,0.167821
170.32,0.166165
170.653,0.136005
170.986,0.116271
171.319,0.103869
171.652,0.102581
171.985,0.102688
172.318,0.102068
172.651,0.102978
172.984,0.103094
173.317,0.103245
173.65,0.103458
173.983,0.102368
174.316,0.102349
174.649,0.10261
174.982,0.127617
175.315,0.167763
175.648,0.168809
175.981,0.204673
176.315,0.286402
176.648,0.353119
176.981,0.393913
177.314,0.401511
177.647,0.365608
177.98,0.351283
178.313,0.329554
178.646,0.312203
178.979,0.272063
179.312,0.273685
179.645,0.253719
179.978,0.218639
180.311,0.192262
180.644,0.174518
180.977,0.174697
181.31,0.166872
181.643,0.163772
181.976,0.186881
182.309,0.204416
182.642,0.216063
182.975,0.208339
183.308,0.204354
183.642,0.205661
183.975,0.203395
184.308,0.205259
184.641,0.204344
184.974,0.202465
185.307,0.201283
185.64,0.196499
185.973,0.19262
186.306,0.188717
186.639,0.185492
186.972,0.184295
187.305,0.184552
187.638,0.185923
187.971,0.186208
188.304,0.185012
188.637,0.184102
188.97,0.182838
189.303,0.182823
189.636,0.183162
189.969,0.183613
190.302,0.183666
190.635,0.183424
190.969,0.185153
191.302,0.186305
191.635,0.184765
191.968,0.19877
192.301,0.206475
192.634,0.205395
192.967,0.20169
193.3,0.19937
