32.1056,0.513751,0.205511
32.4387,0.513751,0.178898
32.7717,0.513782,0.201368
33.1048,0.513982,0.200828
33.4378,0.51977,0.0179322
33.7709,0.526118,0.0436077
34.1039,0.529974,0.0757062
34.4369,0.549114,0.0797503
34.77,0.593062,0.0772031
35.103,0.615003,0.0781162
35.4361,0.623295,0.100927
35.7691,0.62529,0.087286
36.1022,0.628307,0.0898802
36.4352,0.636995,0.0974944
36.7683,0.634632,0.100277
37.1013,0.63301,0.0924353
37.4344,0.632046,0.104681
37.7674,0.633202,0.208591
38.1005,0.630004,0.0174266
38.4335,0.632426,0.0240062
38.7665,0.63493,0.0290222
39.0996,0.639511,0.0559439
39.4326,0.645522,0.0531538
39.7657,0.676018,0.0525699
40.0987,0.696078,0.0759922
40.4318,0.708626,0.0793388
40.7648,0.723415,0.0935482
41.0979,0.724889,0.0909501
41.4309,0.734811,0.109921
41.764,0.734258,0.100194
42.097,0.737002,0.115313
42.43,0.739384,0.11652
42.7631,0.741684,0.0678883
43.0961,0.751481,0.0718658
43.4292,0.749052,0.0674807
43.7622,0.75027,0.0749929
44.0953,0.747915,0.0835828
44.4283,0.743526,0.103533
44.7614,0.739486,0.0566728
45.0944,0.73641,0.105822
45.4275,0.737166,0.114521
45.7605,0.735074,0.1192
46.0936,0.733271,0.120301
46.4266,0.73706,0.136411
46.7596,0.737413,0.125976
47.0927,0.740967,0.117997
47.4257,0.747802,0.133911
47.7588,0.757489,0.0668498
48.0918,0.783623,0.0852875
48.4249,0.784775,0.0943359
48.7579,0.784171,0.0982546
49.091,0.789846,0.0862241
49.424,0.794113,0.0101966
49.7571,0.802511,0.0589966
50.0901,0.805779,0.00645809
50.4231,0.80719,0.00418522
50.7562,0.807504,0.0021749
51.0892,0.808875,0.00631701
51.4223,0.813374,0.0116622
51.7553,0.812555,0.059412
52.0884,0.811787,0.0041813
52.4214,0.811501,0.00838611
52.7545,0.811704,0.012344
53.0875,0.811681,0.0242727
53.4206,0.807429,0.0302252
53.7536,0.80431,0.0374201
54.0867,0.803667,0.0447324
54.4197,0.807539,0.0676061
54.7527,0.81029,0.0844449
55.0858,0.812923,0.0260792
55.4188,0.814561,0.019096
55.7519,0.815941,0.00954997
56.0849,0.815972,0.0153262
56.418,0.817641,0.0442504
56.751,0.817293,0.0142172
57.0841,0.817312,0.0221056
57.4171,0.817195,0.0131709
57.7502,0.816583,0.0250486
58.0832,0.816615,0.0307386
58.4163,0.816215,0.0293122
58.7493,0.816552,0.0265064
59.0823,0.816728,0.0214473
59.4154,0.816873,0.0146483
59.7484,0.817728,0.0113487
60.0815,0.817873,0.0155535
60.4145,0.818692,0.0500266
60.7476,0.818719,0.0150205
61.0806,0.818876,0.00602702
61.4137,0.818053,0.00193194
61.7467,0.817775,0.00552542
62.0798,0.816278,0.0219841
62.4128,0.815921,0.00626607
62.7458,0.815133,0.00861731
63.0789,0.815032,0.0181555
63.4119,0.81531,0.0179361
63.745,0.817755,0.0254953
64.078,0.817214,0.0226856
64.4111,0.817202,0.0153262
64.7441,0.817077,0.0165018
65.0772,0.815459,0.0111096
65.4102,0.812935,0.0275213
65.7433,0.813836,0.0294376
66.0763,0.814052,0.0152713
66.4094,0.814005,0.0103416
66.7424,0.81578,0.010467
67.0754,0.815901,0.0170426
67.4085,0.8121,0.026812
67.7415,0.81219,0.0229286
68.0746,0.813002,0.0242021
68.4076,0.811885,0.0235634
68.7407,0.812183,0.0194487
69.0737,0.814107,0.0275723
69.4068,0.813954,0.0261145
69.7398,0.814534,0.0261733
70.0729,0.814804,0.0295787
70.4059,0.814781,0.027972
70.7389,0.813264,0.0234929
71.072,0.813327,0.0175246
71.405,0.813021,0.0221997
71.7381,0.813264,0.0205499
72.0711,0.812864,0.0220547
72.4042,0.810607,0.031734
72.7372,0.810744,0.0219175
73.0703,0.810846,0.0217451
73.4033,0.810501,0.0283913
73.7364,0.810337,0.0247978
74.0694,0.812002,0.0328704
74.4025,0.812629,0.0237123
74.7355,0.81368,0.0256286
75.0685,0.812908,0.0270236
75.4016,0.811195,0.0319064
75.7346,0.809635,0.0323375
76.0677,0.810368,0.0280935
76.4007,0.810106,0.0288223
76.7338,0.811916,0.029708
77.0668,0.812414,0.0265887
77.3999,0.808377,0.037714
77.7329,0.809216,0.0361778
78.066,0.813421,0.031103
78.399,0.813535,0.0257226
78.7321,0.812927,0.0327646
79.0651,0.812782,0.0298412
79.3981,0.813233,0.0277094
79.7312,0.813323,0.0154477
80.0642,0.813033,0.012297
80.3973,0.812872,0.00985563
80.7303,0.813891,0.0230187
81.0634,0.812943,0.0118111
81.3964,0.812935,0.00811179
81.7295,0.812504,0.0212631
82.0625,0.811967,0.0235477
82.3956,0.810764,0.0306289
82.7286,0.810059,0.0205342
83.0616,0.811215,0.0315145
83.3947,0.811058,0.02903
83.7277,0.811379,0.019676
84.0608,0.811642,0.024355
84.3938,0.812183,0.014613
84.7269,0.812524,0.0124224
85.0599,0.812861,0.0224505
85.393,0.813421,0.0317575
85.726,0.81194,0.0251191
86.0591,0.811348,0.030864
86.3921,0.811254,0.0285676
86.7252,0.811924,0.021604
87.0582,0.812966,0.0291789
87.3912,0.811046,0.0131395
87.7243,0.809306,0.0257736
88.0573,0.811034,0.0221762
88.3904,0.810709,0.00942849
88.7234,0.810885,0.0150166
89.0565,0.809898,0.0561516
89.3895,0.809851,0.0388935
89.7226,0.81036,0.0337051
90.0556,0.810066,0.0344065
90.3887,0.810368,0.0394656
90.7217,0.812089,0.0391913
91.0547,0.811434,0.0446423
91.3878,0.812038,0.0469544
91.7208,0.81127,0.0454966
92.0539,0.813068,0.0411037
92.3869,0.810905,0.0361857
92.72,0.811771,0.0323531
93.053,0.812625,0.032263
93.3861,0.813495,0.0302488
93.7191,0.814941,0.0271177
94.0522,0.815482,0.0175011
94.3852,0.815717,0.017552
94.7183,0.816458,0.0665128
95.0513,0.81848,0.089649
95.3843,0.819295,0.184961
95.7174,0.821141,0.197603
96.0504,0.820635,0.249232
96.3835,0.824495,0.34376
96.7165,0.824111,0.343184
97.0496,0.824264,0.345484
97.3826,0.826494,0.34934
97.7157,0.826831,0.346554
98.0487,0.831765,0.3621
98.3818,0.833348,0.462341
98.7148,0.836385,0.392885
99.0479,0.838681,0.380416
99.3809,0.842655,0.204492
99.7139,0.849297,0.412694
100.047,0.843113,0.612229
100.38,0.841432,0.490458
100.713,0.845417,0.418067
101.046,0.847914,0.514977
101.379,0.843305,0.654955
101.712,0.848925,0.613753
102.045,0.846464,0.584672
102.378,0.84994,0.585197
102.711,0.849458,0.611218
103.044,0.851503,0.62681
103.377,0.852252,0.607311
103.71,0.855442,0.647282
104.044,0.856057,0.631415
104.377,0.852224,0.636505
104.71,0.851609,0.625353
105.043,0.858522,0.624412
105.376,0.860109,0.627046
105.709,0.865074,0.631971
106.042,0.86371,0.589626
106.375,0.843129,0.578861
106.708,0.831471,0.590002
107.041,0.835335,0.674451
107.374,0.834069,0.684048
107.707,0.840464,0.659587
108.04,0.834539,0.648105
108.373,0.839324,0.644558
108.706,0.83187,0.624679
109.039,0.82754,0.55902
109.372,0.833665,0.598129
109.705,0.836012,0.593329
110.038,0.829825,0.555246
110.371,0.815717,0.554972
110.704,0.819652,0.536248
111.038,0.826529,0.558021
111.371,0.831067,0.543102
111.704,0.826937,0.483004
112.037,0.813523,0.553126
112.37,0.797769,0.518371
112.703,0.804216,0.495309
113.036,0.805027,0.580714
113.369,0.794713,0.590958
113.702,0.807962,0.569197
114.035,0.803804,0.543878
114.368,0.8019,0.559381
114.701,0.801688,0.517309
115.034,0.818504,0.516333
115.367,0.808769,0.513202
115.7,0.7579,0.537044
116.033,0.71829,0.505569
116.366,0.690572,0.506313
116.699,0.599473,0.531197
117.032,0.538231,0.530809
117.365,0.508296,0.548122
117.698,0.515428,0.509848
118.031,0.547883,0.552441
118.365,0.594971,0.524668
118.698,0.592075,0.503096
119.031,0.565114,0.439444
119.364,0.511063,0.32533
119.697,0.46722,0.432257
120.03,0.465445,0.413968
120.363,0.480587,0.450326
120.696,0.483016,0.382732
121.029,0.481276,0.446901
121.362,0.469187,0.439256
121.695,0.456459,0.453155
122.028,0.438789,0.345798
122.361,0.431528,0.391012
122.694,0.439165,0.43625
123.027,0.436132,0.381313
123.36,0.414771,0.343176
123.693,0.377767,0.331251
124.026,0.370983,0.313221
124.359,0.348658,0.289035
124.692,0.349132,0.27102
125.025,0.374651,0.276283
125.358,0.410167,0.252931
125.692,0.407283,0.352789
126.025,0.43154,0.33749
126.358,0.456714,0.395287
126.691,0.492617,0.392156
127.024,0.578982,0.302895
127.357,0.636239,0.303785
127.69,0.655213,0.341287
128.023,0.638077,0.383504
128.356,0.547624,0.363197
128.689,0.455926,0.33818
129.022,0.346425,0.280233
129.355,0.313535,0.204817
129.688,0.2903,0.192708
130.021,0.266047,0.254185
130.354,0.243401,0.164238
130.687,0.223341,0.160696
131.02,0.209923,0.0847702
131.353,0.174772,0.0517862
131.686,0.142133,0.0216432
132.019,0.130635,0.014033
132.352,0.116633,0.0113957
132.685,0.117339,0.0125478
133.019,0.117574,0.0107374
133.352,0.128166,0.0265338
133.685,0.177644,0.0453124
134.018,0.242601,0.0611872
134.351,0.363886,0.13939
134.684,0.42083,0.175313
135.017,0.520648,0.181316
135.35,0.610003,0.159763
135.683,0.608059,0.222855
136.016,0.510291,0.254934
136.349,0.358404,0.24034
136.682,0.306928,0.257391
137.015,0.262215,0.195671
137.348,0.20468,0.104991
137.681,0.191364,0.133441
138.014,0.188785,0.0885635
138.347,0.166891,0.061054
138.68,0.136376,0.0218313
139.013,0.120666,0.0318163
139.346,0.120431,0.0255737
139.679,0.12199,0.0226973
140.012,0.130663,0.0323766
140.346,0.163302,0.054878
140.679,0.222408,0.0743032
141.012,0.328422,0.0912009
141.345,0.458932,0.0750556
141.678,0.61286,0.098427
142.011,0.722314,0.199903
142.344,0.793475,0.189169
142.677,0.803636,0.215691
143.01,0.799125,0.21923
143.343,0.766929,0.212878
143.676,0.611284,0.201035
144.009,0.510283,0.171237
144.342,0.517756,0.203089
144.675,0.495501,0.19772
145.008,0.414681,0.220319
145.341,0.287886,0.233067
145.674,0.215864,0.165488
146.007,0.188789,0.103153
146.34,0.162596,0.0658074
146.673,0.142764,0.0437919
147.006,0.131576,0.031926
147.34,0.120047,0.027102
147.673,0.113303,0.015816
148.006,0.113224,0.00745345
148.339,0.113894,0.00808436
148.672,0.114184,0.0159336
149.005,0.113393,0.0152282
149.338,0.114588,0.016302
149.671,0.115477,0.0193468
150.004,0.116218,0.0240963
150.337,0.117229,0.0284148
150.67,0.117597,0.0217451
151.003,0.12382,0.0282972
151.336,0.164607,0.0911303
151.669,0.207544,0.130745
152.002,0.233945,0.132277
152.335,0.231739,0.134154
152.668,0.225398,0.138414
153.001,0.196533,0.1657
153.334,0.210432,0.166354
153.667,0.214825,0.187155
154,0.212141,0.189926
154.333,0.201992,0.18005
154.667,0.188919,0.148936
155,0.175274,0.134511
155.333,0.156754,0.0883049
155.666,0.136619,0.0782925
155.999,0.131979,0.0763136
156.332,0.127147,0.0744169
156.665,0.144817,0.0639774
156.998,0.152212,0.0432982
157.331,0.127806,0.0558225
157.664,0.125364,0.0496818
157.997,0.121246,0.0581228
158.33,0.121109,0.0592749
158.663,0.11826,0.0469739
158.996,0.167683,0.0601644
159.329,0.245968,0.0842725
159.662,0.312813,0.107346
159.995,0.317285,0.0886302
160.328,0.278039,0.0593533
160.661,0.23793,0.0946141
160.994,0.199123,0.10155
161.327,0.161868,0.100774
161.66,0.134225,0.0350962
161.994,0.115752,0.0146639
162.327,0.167605,0.0388543
162.66,0.1846,0.055893
162.993,0.170928,0.0880855
163.326,0.150288,0.0872704
163.659,0.136611,0.0803577
163.992,0.149269,0.104125
164.325,0.138445,0.0795975
164.658,0.129961,0.0608894
164.991,0.127171,0.0431257
165.324,0.146745,0.0377571
165.657,0.132297,0.0374828
165.99,0.127343,0.0320631
166.323,0.124847,0.0442818
166.656,0.121998,0.0506536
166.989,0.123864,0.0476793
167.322,0.16407,0.0656272
167.655,0.205636,0.110297
167.988,0.228118,0.113667
168.321,0.254644,0.118573
168.654,0.237017,0.126787
168.987,0.214238,0.132222
169.321,0.192253,0.146185
169.654,0.171786,0.139903
169.987,0.171856,0.1653
170.32,0.169803,0.108412
170.653,0.139347,0.0417268
170.986,0.119757,0.0383174
171.319,0.107217,0.0161295
171.652,0.105986,0.0263575
171.985,0.106045,0.0366598
172.318,0.105034,0.00595649
172.651,0.106155,0.0366246
172.984,0.106339,0.0305975
173.317,0.106527,0.00912675
173.65,0.106782,0.00341322
173.983,0.105183,0.0653411
174.316,0.105402,0.00210436
174.649,0.105575,0.0166782
174.982,0.130459,0.0125243
175.315,0.170638,0.0476205
175.648,0.173306,0.0788098
175.981,0.209198,0.102734
176.315,0.290022,0.205554
176.648,0.356852,0.232957
176.981,0.397713,0.182355
177.314,0.40499,0.201114
177.647,0.369682,0.235313
177.98,0.354842,0.288843
178.313,0.331839,0.267791
178.646,0.31433,0.239435
178.979,0.276726,0.210056
179.312,0.278807,0.199201
179.645,0.259044,0.200765
179.978,0.223835,0.120995
180.311,0.196889,0.111473
180.644,0.179247,0.0820859
180.977,0.178863,0.0768034
181.31,0.171131,0.0783356
181.643,0.167793,0.0768857
181.976,0.190361,0.0837435
182.309,0.20756,0.0539532
182.642,0.220037,0.0696243
182.975,0.213881,0.0764468
183.308,0.209841,0.0782337
183.642,0.210342,0.0776224
183.975,0.207356,0.0863338
184.308,0.209057,0.129013
184.641,0.207897,0.128233
184.974,0.20573,0.129299
185.307,0.204049,0.140252
185.64,0.199664,0.141862
185.973,0.195972,0.148971
186.306,0.191474,0.150738
186.639,0.188276,0.138712
186.972,0.18741,0.118303
187.305,0.187445,0.0723282
187.638,0.188954,0.0314675
187.971,0.188864,0.0172895
188.304,0.187864,0.0220468
188.637,0.186873,0.021847
188.97,0.185443,0.0174188
189.303,0.185878,0.0186728
189.636,0.186387,0.022376
189.969,0.186838,0.0227718
190.302,0.186849,0.0298686
190.635,0.185846,0.0301939
190.969,0.187774,0.0237593
191.302,0.188891,0.0315811
191.635,0.18781,0.019096
191.968,0.20187,0.0246489
192.301,0.209566,0.0403278
192.634,0.208544,0.0285559
192.967,0.204249,0.0277995
193.3,0.201466,0.024257
193.633,0.200879,0.0306014
193.966,0.198892,0.0321689
194.299,0.198496,0.0223956
194.632,0.19857,0.0373652
194.965,0.198974,0.0336502
195.298,0.202399,0.0409665
195.631,0.199636,0.0529069
195.964,0.202274,0.046104
196.297,0.210452,0.0143269
196.63,0.23005,0.0307856
196.963,0.252673,0.0398967
197.296,0.332372,0.0429847
197.629,0.396291,0.0588242
197.962,0.478678,0.0763096
198.296,0.572152,0.0943672
198.629,0.612037,0.105371
198.962,0.707932,0.119671
199.295,0.746446,0.152984
199.628,0.771863,0.161648
199.961,0.818993,0.202716
200.294,0.834245,0.227385
200.627,0.843391,0.262058
200.96,0.84539,0.266224
201.293,0.849799,0.251434
201.626,0.853247,0.156275
201.959,0.85784,0.157482
202.292,0.867574,0.175125
202.625,0.868068,0.156883
202.958,0.868209,0.152325
203.291,0.867092,0.155072
203.624,0.865803,0.14854
203.957,0.864819,0.150805
204.29,0.856029,0.0951941
204.623,0.853811,0.130404
204.956,0.849614,0.12007
205.289,0.846715,0.0915653
205.623,0.849544,0.0856794
205.956,0.849991,0.124016
206.289,0.848066,0.139241
206.622,0.846781,0.155147
206.955,0.844963,0.163172
207.288,0.845872,0.10829
207.621,0.844591,0.0719285
207.954,0.842776,0.112746
208.287,0.840382,0.105285
208.62,0.838963,0.112734
208.953,0.836514,0.0445953
209.286,0.831239,0.0656781
209.619,0.828692,0.0707725
209.952,0.827579,0.0717482
210.285,0.827125,0.0789861
210.618,0.824966,0.0882344
210.951,0.824194,0.0912636
211.284,0.823539,0.0742288
211.617,0.821862,0.0909971
211.95,0.818703,0.0893904
212.283,0.818174,0.113463
212.617,0.813217,0.10871
212.95,0.812175,0.0377492
213.283,0.810595,0.10244
213.616,0.808664,0.09182
213.949,0.807727,0.10193
214.282,0.807433,0.0340891
214.615,0.807069,0.0368362
214.948,0.806159,0.0159689
215.281,0.804976,0.0355312
215.614,0.805274,0.051359
215.947,0.805811,0.0205146
216.28,0.80391,0.0195153
216.613,0.804326,0.0168114
216.946,0.804557,0.0208908
217.279,0.804811,0.0111449
217.612,0.804521,0.0151459
217.945,0.803699,0.00804518
218.278,0.804545,0.0154281
218.611,0.804988,0.0119796
218.944,0.80884,0.0278936
219.277,0.808812,0.00718697
219.61,0.808377,0.00427927
219.944,0.806873,0.00507869
220.277,0.806622,0.0171484
220.61,0.807609,0.02691
220.943,0.806594,0.019531
221.276,0.805501,0.029802
221.609,0.807221,0.0306485
221.942,0.808229,0.0391169
222.275,0.807762,0.0513002
222.608,0.808785,0.0419619
222.941,0.807045,0.0406883
223.274,0.805047,0.037471
223.607,0.805744,0.0377806
223.94,0.809439,0.0394617
224.273,0.81145,0.0355822
224.606,0.811571,0.0221252
224.939,0.810725,0.0191783
225.272,0.810341,0.0164705
225.605,0.809345,0.020738
225.938,0.809898,0.0122226
226.271,0.808522,0.0195388
226.604,0.808942,0.0156593
226.937,0.808914,0.0112233
227.271,0.811403,0.0165449
227.604,0.810584,0.0160629
227.937,0.810568,0.0228149
228.27,0.810219,0.0192841
228.603,0.810505,0.0155888
228.936,0.820228,0.0621356
229.269,0.820004,0.00998887
229.602,0.819385,0.00670105
229.935,0.819115,0.0128652
230.268,0.819232,0.00390698
230.601,0.821443,0.0191548
230.934,0.820929,0.0166155
231.267,0.819816,0.0085938
231.6,0.819252,0.00826854
231.933,0.81879,0.00319377
232.266,0.82138,0.011094
232.599,0.820843,0.0717561
232.932,0.820251,0.0135118
233.265,0.819887,0.00431062
233.598,0.81962,0.0121246
233.931,0.820259,0.0184455
234.264,0.819244,0.00761019
234.598,0.819291,0.0219685
234.931,0.819197,0.0272901
235.264,0.818844,0.0297824
235.597,0.818935,0.0865963
235.93,0.818492,0.027827
236.263,0.818504,0.0067324
236.596,0.818143,0.0106825
236.929,0.818072,0.0136686
237.262,0.817602,0.0131826
237.595,0.817297,0.0128966
237.928,0.817877,0.0222036
238.261,0.817473,0.0226464
238.594,0.817359,0.013841
238.927,0.817324,0.0146561
239.26,0.817845,0.0121834
239.593,0.819248,0.0118855
239.926,0.818903,0.00974591
240.259,0.819307,0.0057919
240.592,0.820349,0.00590162
240.925,0.821979,0.0146404
241.258,0.824738,0.018904
241.591,0.824421,0.0230971
241.925,0.824515,0.0299274
242.258,0.823594,0.030527
242.591,0.822293,0.0285755
242.924,0.81935,0.0241512
243.257,0.818504,0.0206478
243.59,0.818884,0.0199033
243.923,0.819138,0.0181203
244.256,0.819671,0.0181712
244.589,0.819656,0.0204166
244.922,0.819272,0.0245274
245.255,0.821047,0.0217294
245.588,0.821635,0.0188217
245.921,0.821686,0.0196995
246.254,0.82243,0.0233204
246.587,0.821035,0.081451
246.92,0.821137,0.0810592
247.253,0.820204,0.0781906
247.586,0.820098,0.069495
247.919,0.817708,0.0746442
248.252,0.81752,0.0696047
248.585,0.816764,0.0725594
248.919,0.816262,0.0763253
249.252,0.816172,0.0768661
249.585,0.815235,0.0885087
249.918,0.815051,0.0812277
250.251,0.814361,0.0857773
250.584,0.812316,0.0126497
250.917,0.808311,0.00872312
251.25,0.806254,0.0129123
251.583,0.810791,0.0144484
251.916,0.811583,0.039062
252.249,0.811465,0.0330585
252.582,0.811916,0.0321337
252.915,0.815803,0.0530402
253.248,0.812817,0.059702
253.581,0.810466,0.05652
253.914,0.810364,0.091675
254.247,0.810752,0.0961581
254.58,0.822191,0.0767877
254.913,0.821337,0.00420873
255.246,0.821831,0.00492194
255.579,0.821689,0.0167957
255.912,0.821399,0.0184534
256.246,0.821901,0.0131709
256.579,0.822113,0.0100437
256.912,0.821623,0.0100868
257.245,0.821352,0.0127986
257.578,0.821035,0.0153654
257.911,0.823559,0.0225288
258.244,0.823719,0.0228267
258.577,0.823927,0.0225367
258.91,0.82245,0.0223251
259.243,0.822422,0.0170935
259.576,0.823182,0.0209457
259.909,0.820298,0.0434236
260.242,0.823186,0.0383801
260.575,0.823096,0.024014
260.908,0.822689,0.0209496
261.241,0.82299,0.0217804
261.574,0.822853,0.0169564
261.907,0.82087,0.0151107
262.24,0.822344,0.020401
262.573,0.821697,0.0146718
262.906,0.823077,0.0183554
263.239,0.822802,0.00661875
263.573,0.822955,0.00931093
263.906,0.821748,0.0199346
264.239,0.822266,0.0179635
264.572,0.824609,0.0244373
264.905,0.824135,0.00822936
265.238,0.820639,0.0158082
265.571,0.819565,0.0184377
265.904,0.823664,0.0147854
266.237,0.824636,0.0289673
266.57,0.824358,0.01794
266.903,0.823817,0.0117131
267.236,0.824064,0.0046202
267.569,0.823766,0.00719481
267.902,0.822434,0.0203931
268.235,0.822328,0.0156044
268.568,0.81995,0.0148795
268.901,0.821639,0.0129123
269.234,0.822826,0.0117445
269.567,0.824456,0.0192841
269.9,0.82361,0.0111958
270.233,0.823026,0.0719951
270.566,0.823128,0.0408215
270.9,0.823951,0.0123911
271.233,0.824393,0.0201658
271.566,0.824146,0.00773168
271.899,0.824037,0.0196368
272.232,0.823884,0.0240689
272.565,0.823539,0.0224426
272.898,0.825459,0.0548114
273.231,0.824546,0.060717
273.564,0.823919,0.056759
273.897,0.823092,0.0487413
274.23,0.822175,0.0429102
274.563,0.823335,0.061728
274.896,0.823163,0.0163882
275.229,0.822164,0.0163176
275.562,0.821991,0.157239
275.895,0.821874,0.168192
276.228,0.823492,0.184937
276.561,0.823371,0.202227
276.894,0.822552,0.230814
277.227,0.819569,0.199264
277.56,0.819158,0.220833
277.894,0.816701,0.222153
278.227,0.814354,0.149512
278.56,0.815008,0.169462
278.893,0.818942,0.201122
279.226,0.821305,0.115959
279.559,0.831694,0.173765
279.892,0.838176,0.224187
280.225,0.83457,0.361567
280.558,0.834445,0.449977
280.891,0.834437,0.35601
281.224,0.842067,0.53358
281.557,0.852745,0.542064
281.89,0.863886,0.524837
282.223,0.870901,0.45419
282.556,0.869917,0.512618
282.889,0.870823,0.502865
283.222,0.86032,0.535147
283.555,0.852032,0.514926
283.888,0.850508,0.545669
284.221,0.852553,0.526871
284.554,0.858008,0.471934
284.887,0.869765,0.425505
285.221,0.875556,0.543913
285.554,0.887685,0.567688
285.887,0.893955,0.581706
286.22,0.879628,0.616704
286.553,0.86969,0.589974
286.886,0.864325,0.704355
287.219,0.866054,0.712686
287.552,0.85907,0.724861
287.885,0.844512,0.684318
288.218,0.834335,0.670289
288.551,0.823441,0.686101
288.884,0.812269,0.461436
289.217,0.802672,0.627837
289.55,0.780829,0.622758
289.883,0.775315,0.634346
290.216,0.769453,0.646941
290.549,0.773959,0.623213
290.882,0.789881,0.594618
291.215,0.794356,0.568037
291.548,0.80371,0.557735
291.881,0.798185,0.53445
292.214,0.797158,0.494859
292.548,0.801892,0.546751
292.881,0.772337,0.473858
293.214,0.758363,0.429894
293.547,0.724697,0.546978
293.88,0.625133,0.500263
294.213,0.663678,0.493479
294.546,0.741775,0.510126
294.879,0.767497,0.496532
295.212,0.764523,0.537714
295.545,0.752316,0.360591
295.878,0.744776,0.353757
296.211,0.732017,0.583677
296.544,0.719352,0.582627
296.877,0.692708,0.536915
297.21,0.674784,0.481743
297.543,0.671947,0.584649
297.876,0.667467,0.543898
298.209,0.678593,0.433225
298.542,0.681634,0.357264
298.875,0.67786,0.279371
299.208,0.704864,0.430242
299.541,0.719947,0.481457
299.875,0.739666,0.433566
300.208,0.790849,0.209786
300.541,0.815717,0.466017
300.874,0.860579,0.504683
301.207,0.868514,0.499173
301.54,0.866281,0.528897
301.873,0.873425,0.574472
302.206,0.872437,0.595809
302.539,0.878249,0.550011
302.872,0.867793,0.555192
303.205,0.84963,0.533047
303.538,0.829554,0.535155
303.871,0.815803,0.605528
304.204,0.801061,0.585828
304.537,0.797946,0.585311
304.87,0.772258,0.472052
305.203,0.746783,0.567434
305.536,0.737433,0.576384
305.869,0.745678,0.599626
306.202,0.773681,0.63011
306.535,0.759166,0.586769
306.868,0.744051,0.435819
307.202,0.758852,0.489811
307.535,0.779351,0.465621
307.868,0.786499,0.488306
308.201,0.748922,0.459437
308.534,0.712952,0.396463
308.867,0.702281,0.394629
309.2,0.728047,0.459182
309.533,0.746967,0.507093
309.866,0.762654,0.481876
310.199,0.778477,0.490234
310.532,0.782533,0.367002
310.865,0.778015,0.407251
311.198,0.76832,0.30768
311.531,0.736696,0.362374
311.864,0.654767,0.316564
312.197,0.600586,0.327905
312.53,0.583469,0.300799
312.863,0.565823,0.246167
313.196,0.58162,0.283066
313.529,0.600959,0.338724
313.862,0.631039,0.409489
314.196,0.673898,0.437516
